,gene_id,gene_name,gene_type,unstranded,stranded_first,stranded_second,tpm_unstranded,fpkm_unstranded,fpkm_uq_unstranded,class
287,ENSG00000011132.12,APBA3,protein_coding,693,417,390,6.3435,1.787,1.7438,0
288,ENSG00000011143.19,MKS1,protein_coding,1133,652,644,5.1428,1.4487,1.4137,0
289,ENSG00000011198.10,ABHD5,protein_coding,4480,2289,2192,30.4393,8.5748,8.3677,0
290,ENSG00000011201.12,ANOS1,protein_coding,2055,1013,1042,14.8637,4.1871,4.086,0
291,ENSG00000011243.18,AKAP8L,protein_coding,1812,1414,1495,18.2747,5.148,5.0237,0
292,ENSG00000011258.16,MBTD1,protein_coding,2442,1255,1187,17.412,4.905,4.7865,0
293,ENSG00000011260.14,UTP18,protein_coding,2645,1341,1304,50.1245,14.1201,13.7791,0
294,ENSG00000011275.19,RNF216,protein_coding,4908,2477,2431,33.1845,9.3481,9.1224,0
295,ENSG00000011295.16,TTC19,protein_coding,6342,3250,3139,53.6604,15.1162,14.7512,0
296,ENSG00000011304.22,PTBP1,protein_coding,17534,8522,9014,119.4197,33.6407,32.8283,0
297,ENSG00000011332.19,DPF1,protein_coding,35,17,21,0.3735,0.1052,0.1027,0
298,ENSG00000011347.10,SYT7,protein_coding,5750,2871,2881,39.001,10.9866,10.7213,0
299,ENSG00000011376.12,LARS2,protein_coding,2365,1184,1183,9.7642,2.7506,2.6841,0
300,ENSG00000011405.13,PIK3C2A,protein_coding,7717,3922,3795,42.9479,12.0985,11.8063,0
301,ENSG00000011422.12,PLAUR,protein_coding,754,386,368,8.6656,2.4411,2.3822,0
302,ENSG00000011426.11,ANLN,protein_coding,588,294,317,5.0224,1.4148,1.3807,0
303,ENSG00000011451.21,WIZ,protein_coding,3968,1965,2004,20.2506,5.7046,5.5669,0
304,ENSG00000011454.18,RABGAP1,protein_coding,8608,4355,4258,57.5931,16.2241,15.8323,0
305,ENSG00000011465.18,DCN,protein_coding,83398,41708,41690,330.1097,92.9923,90.7466,0
306,ENSG00000011478.13,QPCTL,protein_coding,1030,537,498,18.6762,5.2611,5.1341,0
307,ENSG00000011485.15,PPP5C,protein_coding,3328,1790,1797,24.0474,6.7742,6.6106,0
308,ENSG00000011523.14,CEP68,protein_coding,3381,1853,1948,20.0843,5.6578,5.5211,0
309,ENSG00000011566.15,MAP4K3,protein_coding,3377,1653,1725,28.5638,8.0464,7.8521,0
310,ENSG00000011590.14,ZBTB32,protein_coding,24,16,8,0.4488,0.1264,0.1234,0
311,ENSG00000011600.12,TYROBP,protein_coding,1213,608,608,68.5053,19.298,18.832,0
312,ENSG00000011638.11,TMEM159,protein_coding,3621,1848,1773,72.5101,20.4262,19.9329,0
313,ENSG00000011677.13,GABRA3,protein_coding,5,4,1,0.0617,0.0174,0.017,0
314,ENSG00000012048.23,BRCA1,protein_coding,882,451,434,4.8549,1.3676,1.3346,0
315,ENSG00000012061.16,ERCC1,protein_coding,3063,2600,2433,28.1431,7.928,7.7365,0
316,ENSG00000012124.17,CD22,protein_coding,534,262,272,4.4369,1.2499,1.2197,0
317,ENSG00000012171.20,SEMA3B,protein_coding,4360,2162,2211,38.7197,10.9074,10.644,0
318,ENSG00000012174.12,MBTPS2,protein_coding,2691,1311,1380,15.41,4.341,4.2362,0
319,ENSG00000012211.13,PRICKLE3,protein_coding,591,1932,1849,8.2804,2.3326,2.2763,0
320,ENSG00000012223.13,LTF,protein_coding,17919,8740,9179,230.1019,64.82,63.2546,0
321,ENSG00000012232.9,EXTL3,protein_coding,3702,1847,1856,14.5355,4.0947,3.9958,0
322,ENSG00000012504.15,NR1H4,protein_coding,45,19,26,0.6354,0.179,0.1747,0
323,ENSG00000012660.14,ELOVL5,protein_coding,71930,35941,35990,966.3038,272.2089,265.6352,0
324,ENSG00000012779.11,ALOX5,protein_coding,1014,522,492,13.9251,3.9227,3.828,0
325,ENSG00000012817.16,KDM5D,protein_coding,0,0,0,0.0,0.0,0.0,0
326,ENSG00000012822.16,CALCOCO1,protein_coding,8164,4196,3968,46.9982,13.2394,12.9197,0
327,ENSG00000012963.15,UBR7,protein_coding,4101,1990,2112,59.8655,16.8642,16.4569,0
328,ENSG00000012983.11,MAP4K5,protein_coding,3684,1990,2022,24.7648,6.9763,6.8078,0
329,ENSG00000013016.16,EHD3,protein_coding,1923,956,967,20.4151,5.751,5.6121,0
330,ENSG00000013275.8,PSMC4,protein_coding,4676,2288,2388,93.9301,26.4602,25.8212,0
331,ENSG00000013288.9,MAN2B2,protein_coding,8529,4260,4269,49.1768,13.8532,13.5186,0
332,ENSG00000013293.6,SLC7A14,protein_coding,30,23,18,0.1464,0.0412,0.0402,0
333,ENSG00000013297.12,CLDN11,protein_coding,1813,935,878,21.4924,6.0544,5.9082,0
334,ENSG00000013306.16,SLC25A39,protein_coding,7395,3654,3742,107.4302,30.2632,29.5324,0
335,ENSG00000013364.19,MVP,protein_coding,7642,3840,3804,63.7439,17.9567,17.5231,0
336,ENSG00000013374.16,NUB1,protein_coding,4711,2818,2775,44.597,12.563,12.2596,0
337,ENSG00000013375.16,PGM3,protein_coding,3120,2347,2398,21.3717,6.0204,5.875,0
338,ENSG00000013392.8,RWDD2A,protein_coding,471,244,229,6.4013,1.8032,1.7597,0
339,ENSG00000013441.16,CLK1,protein_coding,5547,2803,2744,54.9589,15.482,15.1081,0
340,ENSG00000013503.10,POLR3B,protein_coding,1277,699,668,13.7191,3.8647,3.7714,0
341,ENSG00000013523.11,ANGEL1,protein_coding,1769,990,960,13.8873,3.9121,3.8176,0
342,ENSG00000013561.18,RNF14,protein_coding,6472,3407,3459,66.4634,18.7228,18.2707,0
343,ENSG00000013563.14,DNASE1L1,protein_coding,513,1000,1021,6.3596,1.7915,1.7482,0
344,ENSG00000013573.17,DDX11,protein_coding,1664,806,858,10.1872,2.8697,2.8004,0
345,ENSG00000013583.10,HEBP1,protein_coding,4101,2143,2069,61.2801,17.2627,16.8458,0
346,ENSG00000013588.9,GPRC5A,protein_coding,8127,3997,4130,54.3253,15.3035,14.9339,0
347,ENSG00000013619.14,MAMLD1,protein_coding,495,248,247,4.2557,1.1988,1.1699,0
348,ENSG00000013725.14,CD6,protein_coding,150,73,78,1.2896,0.3633,0.3545,0
349,ENSG00000013810.20,TACC3,protein_coding,860,448,433,5.3814,1.516,1.4793,0
350,ENSG00000014123.10,UFL1,protein_coding,4368,2116,2253,49.2939,13.8861,13.5508,0
351,ENSG00000014138.9,POLA2,protein_coding,172,100,79,1.5823,0.4457,0.435,0
352,ENSG00000014164.7,ZC3H3,protein_coding,1540,769,771,21.1998,5.972,5.8278,0
353,ENSG00000014216.16,CAPN1,protein_coding,15898,8021,7978,108.4937,30.5628,29.8247,0
354,ENSG00000014257.16,ACP3,protein_coding,446,228,218,5.3378,1.5037,1.4673,0
355,ENSG00000014641.21,MDH1,protein_coding,7781,3927,3863,79.874,22.5006,21.9572,0
356,ENSG00000014824.14,SLC30A9,protein_coding,7357,3604,3753,52.3479,14.7465,14.3903,0
357,ENSG00000014914.21,MTMR11,protein_coding,1112,547,565,12.4586,3.5096,3.4248,0
358,ENSG00000014919.13,COX15,protein_coding,2994,1535,1548,29.4082,8.2843,8.0843,0
359,ENSG00000015133.19,CCDC88C,protein_coding,7060,3599,3461,29.1034,8.1985,8.0005,0
360,ENSG00000015153.15,YAF2,protein_coding,1161,579,582,5.4867,1.5456,1.5083,0
361,ENSG00000015171.20,ZMYND11,protein_coding,11662,5769,5893,112.1822,31.6018,30.8387,0
362,ENSG00000015285.11,WAS,protein_coding,246,108,138,5.3372,1.5035,1.4672,0
363,ENSG00000015413.9,DPEP1,protein_coding,22,9,13,0.4117,0.116,0.1132,0
364,ENSG00000015475.19,BID,protein_coding,1474,719,755,17.0823,4.8121,4.6959,0
365,ENSG00000015479.20,MATR3,protein_coding,132,77,55,0.5605,0.1579,0.1541,0
366,ENSG00000015520.15,NPC1L1,protein_coding,48,27,21,0.4668,0.1315,0.1283,0
367,ENSG00000015532.10,XYLT2,protein_coding,2979,1529,1452,27.8866,7.8557,7.666,0
368,ENSG00000015568.13,RGPD5,protein_coding,2,1,1,0.0072,0.002,0.002,0
369,ENSG00000015592.16,STMN4,protein_coding,14,9,5,0.2177,0.0613,0.0598,0
370,ENSG00000015676.18,NUDCD3,protein_coding,7857,3988,3869,40.6817,11.4601,11.1833,0
371,ENSG00000016082.15,ISL1,protein_coding,7,2,5,0.1273,0.0359,0.035,0
372,ENSG00000016391.11,CHDH,protein_coding,4506,2561,2553,29.6409,8.3499,8.1482,0
373,ENSG00000016402.13,IL20RA,protein_coding,8002,3990,4012,86.6578,24.4116,23.8221,0
374,ENSG00000016490.16,CLCA1,protein_coding,49,25,24,0.7583,0.2136,0.2085,0
375,ENSG00000016602.9,CLCA4,protein_coding,144,88,82,2.1399,0.6028,0.5883,0
376,ENSG00000016864.18,GLT8D1,protein_coding,3709,1854,1903,50.2216,14.1475,13.8058,0
377,ENSG00000017260.20,ATP2C1,protein_coding,11430,5940,5960,68.7998,19.381,18.9129,0
378,ENSG00000017427.17,IGF1,protein_coding,266,1727,1803,1.679,0.473,0.4616,0
379,ENSG00000017483.15,SLC38A5,protein_coding,106,53,53,1.3513,0.3807,0.3715,0
380,ENSG00000017797.13,RALBP1,protein_coding,8319,4153,4185,52.9946,14.9286,14.5681,0
381,ENSG00000018189.13,RUFY3,protein_coding,3885,1991,1911,21.1594,5.9606,5.8167,0
382,ENSG00000018236.15,CNTN1,protein_coding,2167,1067,1100,14.816,4.1737,4.0729,0
383,ENSG00000018280.17,SLC11A1,protein_coding,127,60,67,0.7498,0.2112,0.2061,0
384,ENSG00000018408.15,WWTR1,protein_coding,8354,4392,4327,51.2298,14.4315,14.083,0
385,ENSG00000018510.17,AGPS,protein_coding,3608,1901,1847,20.909,5.8901,5.7479,0
386,ENSG00000018607.7,ZNF806,transcribed_unprocessed_pseudogene,4,3,1,0.0397,0.0112,0.0109,0
387,ENSG00000018610.15,CXorf56,protein_coding,2014,1021,993,39.9707,11.2598,10.9879,0
388,ENSG00000018625.15,ATP1A2,protein_coding,11725,5828,5897,95.3632,26.8639,26.2152,0
389,ENSG00000018699.13,TTC27,protein_coding,1601,847,754,23.8191,6.7099,6.5478,0
390,ENSG00000018869.17,ZNF582,protein_coding,231,166,191,3.5321,0.995,0.971,0
391,ENSG00000019102.12,VSIG2,protein_coding,347,180,167,12.2838,3.4603,3.3768,0
392,ENSG00000019144.19,PHLDB1,protein_coding,5328,3232,3309,12.5683,3.5405,3.455,0
393,ENSG00000019169.10,MARCO,protein_coding,377,201,176,9.2888,2.6167,2.5535,0
394,ENSG00000019186.10,CYP24A1,protein_coding,39,21,18,0.5009,0.1411,0.1377,0
395,ENSG00000019485.13,PRDM11,protein_coding,1300,670,630,4.777,1.3457,1.3132,0
396,ENSG00000019505.8,SYT13,protein_coding,371,214,184,3.4902,0.9832,0.9594,0
397,ENSG00000019549.13,SNAI2,protein_coding,3108,1520,1588,48.5227,13.6689,13.3388,0
398,ENSG00000019582.15,CD74,protein_coding,46141,23223,23103,494.4581,139.2894,135.9257,0
399,ENSG00000019991.18,HGF,protein_coding,577,290,287,3.0305,0.8537,0.8331,0
400,ENSG00000019995.6,ZRANB1,protein_coding,1718,2352,2235,14.6842,4.1365,4.0367,0
401,ENSG00000020129.16,NCDN,protein_coding,3092,1586,1613,32.2114,9.074,8.8549,0
402,ENSG00000020181.18,ADGRA2,protein_coding,2645,2223,2379,19.1257,5.3877,5.2576,0
403,ENSG00000020219.9,CCT8L1P,processed_pseudogene,0,0,0,0.0,0.0,0.0,0
404,ENSG00000020256.20,ZFP64,protein_coding,1250,644,606,9.43,2.6564,2.5923,0
405,ENSG00000020426.11,MNAT1,protein_coding,1137,571,571,15.0223,4.2318,4.1296,0
406,ENSG00000020577.14,SAMD4A,protein_coding,1949,996,953,8.0949,2.2804,2.2253,0
407,ENSG00000020633.19,RUNX3,protein_coding,1047,511,537,10.8962,3.0695,2.9953,0
408,ENSG00000020922.13,MRE11,protein_coding,2948,1393,1559,19.6778,5.5433,5.4094,0
409,ENSG00000021300.14,PLEKHB1,protein_coding,1331,661,670,13.8209,3.8934,3.7994,0
410,ENSG00000021355.13,SERPINB1,protein_coding,4636,2275,2361,77.9366,21.9548,21.4246,0
411,ENSG00000021461.17,CYP3A43,protein_coding,6,1,5,0.1165,0.0328,0.032,0
412,ENSG00000021488.13,SLC7A9,protein_coding,14,10,4,0.276,0.0778,0.0759,0
413,ENSG00000021574.13,SPAST,protein_coding,1946,916,1030,10.5138,2.9617,2.8902,0
414,ENSG00000021645.20,NRXN3,protein_coding,1005,495,510,3.314,0.9336,0.911,0
415,ENSG00000021762.20,OSBPL5,protein_coding,3767,1934,1835,25.8209,7.2738,7.0981,0
416,ENSG00000021776.11,AQR,protein_coding,7926,3996,3930,30.2285,8.5154,8.3098,0
417,ENSG00000021826.17,CPS1,protein_coding,722,381,341,3.3566,0.9456,0.9227,0
418,ENSG00000021852.13,C8B,protein_coding,18,6,12,0.3375,0.0951,0.0928,0
419,ENSG00000022267.19,FHL1,protein_coding,4884,2493,2391,42.6776,12.0223,11.732,0
420,ENSG00000022277.13,RTF2,protein_coding,5150,2593,2557,64.9278,18.2902,17.8485,0
421,ENSG00000022355.18,GABRA1,protein_coding,4,3,1,0.0243,0.0069,0.0067,0
422,ENSG00000022556.16,NLRP2,protein_coding,3632,1822,1810,29.47,8.3017,8.1013,0
423,ENSG00000022567.10,SLC45A4,protein_coding,1347,711,659,8.0156,2.258,2.2035,0
424,ENSG00000022840.16,RNF10,protein_coding,15105,7552,7605,131.1412,36.9426,36.0505,0
425,ENSG00000022976.15,ZNF839,protein_coding,671,609,650,6.1487,1.7321,1.6903,0
426,ENSG00000023041.11,ZDHHC6,protein_coding,3143,1742,1730,42.9551,12.1005,11.8083,0
427,ENSG00000023171.18,GRAMD1B,protein_coding,366,168,200,1.2545,0.3534,0.3449,0
428,ENSG00000023191.17,RNH1,protein_coding,9630,4907,4724,66.895,18.8444,18.3893,0
429,ENSG00000023228.14,NDUFS1,protein_coding,10022,5356,5370,42.1688,11.879,11.5921,0
430,ENSG00000023287.13,RB1CC1,protein_coding,6460,3222,3238,43.4657,12.2443,11.9487,0
431,ENSG00000023318.8,ERP44,protein_coding,6359,3186,3173,67.7477,19.0846,18.6237,0
432,ENSG00000023330.15,ALAS1,protein_coding,3012,1525,1488,60.8382,17.1382,16.7243,0
433,ENSG00000023445.16,BIRC3,protein_coding,2024,1091,1006,13.7905,3.8848,3.791,0
434,ENSG00000023516.9,AKAP11,protein_coding,6759,3441,3318,34.9189,9.8367,9.5991,0
435,ENSG00000023572.10,GLRX2,protein_coding,1596,1108,1134,13.1647,3.7085,3.619,0
436,ENSG00000023608.5,SNAPC1,protein_coding,426,215,211,8.4155,2.3706,2.3134,0
437,ENSG00000023697.13,DERA,protein_coding,2213,1073,1140,40.2979,11.352,11.0778,0
438,ENSG00000023734.11,STRAP,protein_coding,8952,4493,4459,207.0221,58.3184,56.91,0
439,ENSG00000023839.12,ABCC2,protein_coding,3273,1599,1674,21.3927,6.0264,5.8808,0
440,ENSG00000023892.11,DEF6,protein_coding,1021,502,519,20.2789,5.7126,5.5746,0
441,ENSG00000023902.14,PLEKHO1,protein_coding,1272,652,620,9.829,2.7688,2.702,0
442,ENSG00000023909.10,GCLM,protein_coding,3484,1752,1732,32.8904,9.2653,9.0415,0
443,ENSG00000024048.11,UBR2,protein_coding,6229,3144,3085,35.9558,10.1288,9.8842,0
444,ENSG00000024422.12,EHD2,protein_coding,8483,4184,4302,113.0411,31.8438,31.0748,0
445,ENSG00000024526.17,DEPDC1,protein_coding,155,99,84,1.3448,0.3788,0.3697,0
446,ENSG00000024862.18,CCDC28A,protein_coding,1793,932,864,73.652,20.7478,20.2468,0
447,ENSG00000025039.15,RRAGD,protein_coding,1090,571,519,10.9585,3.087,3.0125,0
448,ENSG00000025156.13,HSF2,protein_coding,1299,624,676,24.6717,6.95,6.7822,0
449,ENSG00000025293.17,PHF20,protein_coding,5961,2988,2973,36.4721,10.2742,10.0261,0
450,ENSG00000025423.11,HSD17B6,protein_coding,51,52,60,1.1498,0.3239,0.3161,0
451,ENSG00000025434.19,NR1H3,protein_coding,1689,957,1002,19.0818,5.3754,5.2455,0
452,ENSG00000025708.14,TYMP,protein_coding,2426,1239,1187,34.519,9.7241,9.4892,0
453,ENSG00000025770.19,NCAPH2,protein_coding,2159,1264,1285,24.8019,6.9867,6.818,0
454,ENSG00000025772.8,TOMM34,protein_coding,2639,1326,1314,68.5145,19.3006,18.8345,0
455,ENSG00000025796.14,SEC63,protein_coding,11905,6136,6300,70.8596,19.9612,19.4792,0
456,ENSG00000025800.14,KPNA6,protein_coding,7989,3993,3997,54.8781,15.4592,15.0859,0
457,ENSG00000026025.16,VIM,protein_coding,29716,33827,33452,294.0807,82.8429,80.8423,0
458,ENSG00000026036.22,RTEL1-TNFRSF6B,protein_coding,49,22,27,0.276,0.0778,0.0759,0
459,ENSG00000026103.22,FAS,protein_coding,1173,659,724,10.7718,3.0344,2.9612,0
460,ENSG00000026297.16,RNASET2,protein_coding,2043,1039,1004,7.0033,1.9728,1.9252,0
461,ENSG00000026508.20,CD44,protein_coding,30503,16333,16231,156.3726,44.0503,42.9865,0
462,ENSG00000026559.14,KCNG1,protein_coding,107,72,87,1.0122,0.2851,0.2782,0
463,ENSG00000026652.15,AGPAT4,protein_coding,786,382,404,2.8248,0.7957,0.7765,0
464,ENSG00000026751.17,SLAMF7,protein_coding,539,296,243,5.7127,1.6093,1.5704,0
465,ENSG00000026950.17,BTN3A1,protein_coding,1962,1014,948,18.1442,5.1112,4.9878,0
466,ENSG00000027001.10,MIPEP,protein_coding,2811,1365,1469,42.4999,11.9723,11.6831,0
467,ENSG00000027075.15,PRKCH,protein_coding,7829,3959,4030,45.4167,12.7939,12.485,0
468,ENSG00000027644.5,INSRR,protein_coding,30,13,17,0.2955,0.0832,0.0812,0
469,ENSG00000027697.15,IFNGR1,protein_coding,9597,4786,4811,150.059,42.2718,41.251,0
470,ENSG00000027847.14,B4GALT7,protein_coding,1346,691,656,14.1343,3.9816,3.8855,0
471,ENSG00000027869.12,SH2D2A,protein_coding,53,27,26,1.0868,0.3062,0.2988,0
472,ENSG00000028116.18,VRK2,protein_coding,1513,1256,1315,21.9488,6.183,6.0337,0
473,ENSG00000028137.19,TNFRSF1B,protein_coding,1395,737,658,18.914,5.3281,5.1994,0
474,ENSG00000028203.18,VEZT,protein_coding,6075,3007,3068,35.4989,10.0001,9.7586,0
475,ENSG00000028277.21,POU2F2,protein_coding,1129,561,568,6.3747,1.7958,1.7524,0
476,ENSG00000028310.18,BRD9,protein_coding,2281,1132,1150,12.236,3.4469,3.3636,0
477,ENSG00000028528.15,SNX1,protein_coding,13584,6807,6777,71.082,20.0239,19.5403,0
478,ENSG00000028839.10,TBPL1,protein_coding,672,521,580,6.8312,1.9243,1.8779,0
479,ENSG00000029153.14,ARNTL2,protein_coding,409,207,227,3.0002,0.8452,0.8248,0
480,ENSG00000029363.17,BCLAF1,protein_coding,14788,7348,7441,79.4603,22.3841,21.8435,0
481,ENSG00000029364.12,SLC39A9,protein_coding,12449,6569,6696,89.3364,25.1662,24.5584,0
482,ENSG00000029534.21,ANK1,protein_coding,970,542,492,4.6019,1.2964,1.2651,0
483,ENSG00000029559.7,IBSP,protein_coding,2,2,0,0.0651,0.0183,0.0179,0
484,ENSG00000029639.11,TFB1M,protein_coding,807,452,496,10.0553,2.8326,2.7642,0
485,ENSG00000029725.17,RABEP1,protein_coding,13552,10256,10221,98.3401,27.7025,27.0335,0
486,ENSG00000029993.15,HMGB3,protein_coding,1577,805,772,20.6387,5.8139,5.6735,0
487,ENSG00000030066.13,NUP160,protein_coding,4683,2340,2343,27.9711,7.8795,7.6892,0
488,ENSG00000030110.13,BAK1,protein_coding,749,444,451,17.3447,4.886,4.768,0
489,ENSG00000030304.14,MUSK,protein_coding,1,0,1,0.0056,0.0016,0.0015,0
490,ENSG00000030419.16,IKZF2,protein_coding,1226,595,631,5.1307,1.4453,1.4104,0
491,ENSG00000030582.18,GRN,protein_coding,24022,12050,11974,349.1754,98.3631,95.9877,0
492,ENSG00000031003.10,FAM13B,protein_coding,4077,2434,2468,30.6755,8.6413,8.4326,0
493,ENSG00000031081.11,ARHGAP31,protein_coding,2800,1425,1377,15.3004,4.3101,4.2061,0
494,ENSG00000031691.7,CENPQ,protein_coding,422,202,220,12.4161,3.4976,3.4132,0
495,ENSG00000031698.13,SARS1,protein_coding,10824,5448,5376,144.049,40.5788,39.5988,0
496,ENSG00000031823.14,RANBP3,protein_coding,3873,1937,1976,26.6473,7.5066,7.3253,0
497,ENSG00000032219.19,ARID4A,protein_coding,2777,1365,1412,19.0963,5.3794,5.2495,0
498,ENSG00000032389.13,EIPR1,protein_coding,1508,781,727,13.4973,3.8022,3.7104,0
499,ENSG00000032444.17,PNPLA6,protein_coding,2956,1459,1497,21.1447,5.9565,5.8126,0
500,ENSG00000032742.18,IFT88,protein_coding,1785,905,880,15.1156,4.2581,4.1552,0
501,ENSG00000033011.13,ALG1,protein_coding,1416,1431,1436,13.4669,3.7936,3.702,0
502,ENSG00000033030.15,ZCCHC8,protein_coding,1935,959,977,10.8622,3.0599,2.986,0
503,ENSG00000033050.9,ABCF2,protein_coding,1304,693,611,12.9499,3.648,3.5599,0
504,ENSG00000033100.16,CHPF2,protein_coding,4264,2179,2156,51.9424,14.6322,14.2789,0
505,ENSG00000033122.21,LRRC7,protein_coding,26,11,15,0.0443,0.0125,0.0122,0
506,ENSG00000033170.17,FUT8,protein_coding,4617,2377,2368,33.9019,9.5502,9.3196,0
507,ENSG00000033178.13,UBA6,protein_coding,5145,2494,2651,23.1018,6.5078,6.3507,0
508,ENSG00000033327.13,GAB2,protein_coding,3170,1628,1654,23.9674,6.7516,6.5886,0
509,ENSG00000033627.17,ATP6V0A1,protein_coding,8217,4093,4128,38.5232,10.852,10.59,0
510,ENSG00000033800.14,PIAS1,protein_coding,3882,2568,2490,18.6766,5.2612,5.1342,0
511,ENSG00000033867.16,SLC4A7,protein_coding,11633,5784,5856,61.968,17.4565,17.0349,0
512,ENSG00000034053.14,APBA2,protein_coding,116,54,62,0.865,0.2437,0.2378,0
513,ENSG00000034152.19,MAP2K3,protein_coding,4351,2191,2161,59.0395,16.6315,16.2299,0
514,ENSG00000034239.11,EFCAB1,protein_coding,149,78,71,1.3109,0.3693,0.3604,0
515,ENSG00000034510.6,TMSB10,protein_coding,44844,23527,22117,4982.8045,1403.6617,1369.7642,0
516,ENSG00000034533.12,ASTE1,protein_coding,610,533,553,9.1177,2.5685,2.5064,0
517,ENSG00000034677.13,RNF19A,protein_coding,6143,3391,3616,53.7708,15.1473,14.7815,0
518,ENSG00000034693.15,PEX3,protein_coding,1909,923,986,34.5533,9.7337,9.4987,0
519,ENSG00000034713.8,GABARAPL2,protein_coding,5844,2903,2942,99.4521,28.0158,27.3392,0
520,ENSG00000034971.17,MYOC,protein_coding,41,23,30,0.9982,0.2812,0.2744,0
521,ENSG00000035115.22,SH3YL1,protein_coding,4618,2337,2315,21.2496,5.986,5.8415,0
522,ENSG00000035141.8,FAM136A,protein_coding,2334,1251,1264,38.7414,10.9135,10.6499,0
523,ENSG00000035403.18,VCL,protein_coding,18265,9201,9418,93.6349,26.3771,25.7401,0
524,ENSG00000035499.13,DEPDC1B,protein_coding,89,39,51,1.1978,0.3374,0.3293,0
525,ENSG00000035664.11,DAPK2,protein_coding,1128,558,622,4.2448,1.1958,1.1669,0
526,ENSG00000035681.9,NSMAF,protein_coding,2172,1076,1096,18.032,5.0796,4.957,0
527,ENSG00000035687.10,ADSS2,protein_coding,4670,2311,2360,69.5189,19.5835,19.1106,0
528,ENSG00000035720.8,STAP1,protein_coding,15,9,6,0.3938,0.1109,0.1083,0
529,ENSG00000035862.12,TIMP2,protein_coding,16715,10075,9870,151.9977,42.8179,41.7839,0
530,ENSG00000035928.16,RFC1,protein_coding,5970,3051,2919,45.5135,12.8212,12.5116,0
531,ENSG00000036054.13,TBC1D23,protein_coding,3577,1783,1794,35.3993,9.972,9.7312,0
532,ENSG00000036257.13,CUL3,protein_coding,7166,4526,4547,31.9051,8.9877,8.7707,0
533,ENSG00000036448.10,MYOM2,protein_coding,15768,7834,7934,114.4692,32.2461,31.4674,0
534,ENSG00000036473.8,OTC,protein_coding,3,1,2,0.0913,0.0257,0.0251,0
535,ENSG00000036530.9,CYP46A1,protein_coding,67,36,43,0.3667,0.1033,0.1008,0
536,ENSG00000036549.13,ZZZ3,protein_coding,4215,2104,2112,23.9684,6.7519,6.5889,0
537,ENSG00000036565.15,SLC18A1,protein_coding,1,1,0,0.0131,0.0037,0.0036,0
538,ENSG00000036672.16,USP2,protein_coding,347,205,205,3.9298,1.107,1.0803,0
539,ENSG00000036828.17,CASR,protein_coding,1,1,0,0.0043,0.0012,0.0012,0
540,ENSG00000037042.9,TUBG2,protein_coding,990,481,510,18.1566,5.1147,4.9912,0
541,ENSG00000037241.7,RPL26L1,protein_coding,941,478,468,41.4102,11.6653,11.3836,0
542,ENSG00000037280.16,FLT4,protein_coding,974,498,476,5.6362,1.5877,1.5494,0
543,ENSG00000037474.15,NSUN2,protein_coding,16421,9639,9587,152.7685,43.0351,41.9958,0
544,ENSG00000037637.11,FBXO42,protein_coding,2812,1414,1398,15.9886,4.504,4.3952,0
545,ENSG00000037749.12,MFAP3,protein_coding,2054,1061,1002,13.4975,3.8023,3.7105,0
546,ENSG00000037757.14,MRI1,protein_coding,821,1043,1057,12.1335,3.418,3.3355,0
547,ENSG00000037897.17,METTL1,protein_coding,975,460,526,25.6513,7.226,7.0515,0
548,ENSG00000037965.6,HOXC8,protein_coding,121,55,66,2.5644,0.7224,0.7049,0
549,ENSG00000038002.9,AGA,protein_coding,3459,1771,1690,68.0163,19.1603,18.6976,0
550,ENSG00000038210.14,PI4K2B,protein_coding,2224,1069,1156,30.9149,8.7088,8.4984,0
551,ENSG00000038219.13,BOD1L1,protein_coding,7535,3771,3764,24.333,6.8546,6.6891,0
552,ENSG00000038274.17,MAT2B,protein_coding,5666,2853,2813,56.5206,15.9219,15.5374,0
553,ENSG00000038295.8,TLL1,protein_coding,201,96,105,1.2703,0.3579,0.3492,0
554,ENSG00000038358.15,EDC4,protein_coding,2988,1520,1470,24.9277,7.0222,6.8526,0
555,ENSG00000038382.20,TRIO,protein_coding,10661,5487,5408,30.5764,8.6134,8.4054,0
556,ENSG00000038427.16,VCAN,protein_coding,8068,4498,4661,28.1559,7.9315,7.74,0
557,ENSG00000038532.16,CLEC16A,protein_coding,3654,1842,1813,14.9462,4.2104,4.1087,0
